;választott_tárgy;idegen_nyelv_ks;Felvételkori_pénzü_státusz;erettsegi_ota_eltelt_évek;magyar_nyelvtan_ks;Szerzett/Érettségi_pontsz;matematika;verseny;matematika_ks;Képzés;ks_helye;Hozott/Tanulmányi_pontszám;magyar_irodalom_ks;Oklevél_eredménye_számmal;Felvétel_féléve;nyv_pontok;történelem;regolya;magyar_nyelv_és_irodalom;nem_ferfi;választható_tantárgy_ks;regolya.1;idegen_nyelv;történelem_ks;felvi_osszes_skalazott
4119;129.0;5.0;True;0.0;5.0;184.0;69.0;1.0;4.5;2N-AG0;Nagyváros (megyei jogú);0.0;5.0;4.22;2014/15/1;2.0;83.0;False;105.0;True;4.0;False;103.5;5.0;361.0
2830;96.0;4.0;True;0.0;3.0;144.0;114.0;1.0;5.0;5N-A7;Főváros;191.0;5.0;3.95;2012/13/1;1.0;70.0;False;77.0;False;4.0;False;98.0;3.5;492.0
9784;100.0;5.0;True;0.0;4.0;127.0;81.0;1.0;5.0;3N-A0;Egyéb;164.0;3.0;3.28;2014/15/1;2.0;80.0;False;96.0;True;3.5;False;88.0;5.0;400.0
2553;88.0;5.0;True;0.0;4.5;180.0;126.0;1.0;5.0;7N-AGM02;Egyéb;192.0;3.5;4.55;2010/11/1;1.0;63.0;False;82.0;True;3.5;False;90.0;5.0;463.75
1704;129.0;4.0;False;0.0;4.0;148.0;99.0;1.0;5.0;7N-AKM03;Főváros;178.0;5.0;4.15;2010/11/1;1.0;82.0;False;80.0;True;4.5;False;80.0;5.0;358.0
2428;76.0;5.0;True;3.0;4.5;173.0;86.0;1.0;3.0;5N-A7;Egyéb;176.0;3.5;4.0;2015/16/1;1.0;92.0;False;93.0;True;5.0;False;84.0;5.0;398.0
2650;88.0;5.0;True;0.0;5.0;166.0;83.0;1.0;5.0;2N-AG0;Egyéb;181.0;5.0;3.91;2010/11/1;2.0;98.0;False;76.0;False;5.0;False;87.0;4.0;370.0
8845;66.0;5.0;True;7.0;3.0;181.0;97.0;1.0;5.0;7N-ANG05;Egyéb;154.0;4.5;4.16;2010/11/1;1.5;80.0;True;66.0;False;4.0;False;84.0;4.0;425.75
2164;80.0;4.5;True;3.0;3.5;148.0;86.0;1.0;3.0;5N-A7;Egyéb;146.0;3.5;4.07;2012/13/1;1.0;80.0;False;82.0;True;5.0;True;100.0;4.5;410.5
5515;94.0;4.5;True;2.0;4.5;174.0;83.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);186.0;3.5;4.1;2014/15/1;1.0;72.0;False;80.0;True;5.0;False;86.0;5.0;429.0
9400;66.0;5.0;True;0.0;5.0;150.0;93.0;1.0;3.0;2N-AG0;Nagyváros (megyei jogú);186.0;3.5;3.53;2012/13/1;0.5;79.0;False;92.0;True;5.0;True;80.0;5.0;380.0
8319;82.5;5.0;True;0.0;4.0;165.0;100.0;1.0;5.0;2N-AE0;Főváros;170.0;5.0;3.84;2016/17/1;1.0;72.0;True;66.0;False;5.0;False;92.0;4.0;417.75
6186;71.0;5.0;False;3.0;5.0;156.0;117.0;1.0;4.0;7N-ANG05;Főváros;164.0;4.5;4.09;2014/15/1;1.0;80.0;False;82.0;True;4.5;False;90.0;5.0;432.0
5580;98.0;5.0;True;1.0;5.0;170.0;135.0;1.0;4.5;6N-A0;Egyéb;173.0;4.0;3.79;2011/12/1;1.0;88.0;False;78.0;False;5.0;False;135.0;4.5;439.0
9203;83.0;5.0;True;7.0;3.0;177.0;109.5;1.0;5.0;1N-AEM;Főváros;196.0;4.5;4.82;2011/12/1;1.0;81.0;True;86.0;False;5.0;False;71.0;4.5;376.0
5787;70.0;5.0;True;0.0;4.0;168.0;73.0;1.0;5.0;7N-ANG05;Főváros;192.0;4.0;4.74;2017/18/1;1.5;126.0;False;80.0;True;4.5;False;87.0;5.0;461.0
8966;73.0;5.0;True;0.0;3.5;181.0;95.0;1.0;5.0;7N-ANG05;Egyéb;164.0;4.0;3.76;2012/13/1;1.0;82.0;True;63.0;False;5.0;False;98.0;4.0;444.0
1665;130.5;5.0;True;1.0;5.0;180.0;92.0;1.0;3.5;7N-ANG05;Egyéb;189.0;5.0;4.09;2013/14/1;1.0;88.0;False;82.0;False;5.0;False;90.0;5.0;343.0
5622;93.0;4.5;True;2.0;5.0;186.0;82.0;1.0;5.0;1N-AEM;Egyéb;157.0;4.5;4.28;2010/11/1;1.0;80.0;False;82.0;True;4.5;False;82.0;2.5;408.0
835;72.0;5.0;True;0.0;4.0;180.0;89.0;1.0;4.0;6N-AL;Nagyváros (megyei jogú);146.0;3.0;4.19;2015/16/1;1.5;82.0;False;48.0;True;5.0;False;96.0;5.0;408.0
3787;84.0;4.0;True;0.0;4.0;168.0;96.0;1.0;5.0;6N-AJ;Főváros;183.0;5.0;3.89;2011/12/1;2.0;62.0;False;96.0;True;4.0;False;90.0;4.0;462.0
8264;144.0;5.0;False;1.0;4.0;165.0;93.0;1.0;4.5;7N-AMM04;Egyéb;170.0;4.0;3.99;2013/14/1;1.0;93.0;False;64.0;True;5.0;False;80.0;5.0;384.75
7588;88.0;5.0;True;2.0;3.5;157.0;88.0;1.0;5.0;2N-AG0;Egyéb;177.0;3.0;3.37;2013/14/1;1.0;94.0;True;81.0;True;5.0;False;88.0;3.5;458.0
384;132.0;4.5;True;0.0;4.5;190.0;72.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);193.0;4.5;3.32;2010/11/1;0.5;91.0;False;57.0;False;4.5;False;127.5;4.0;459.0
5384;129.0;5.0;True;0.0;4.5;200.0;141.0;1.0;5.0;2N-AM0;Főváros;173.0;5.0;4.19;2010/11/1;1.5;83.0;False;80.0;True;5.0;False;96.0;3.0;333.0
3514;76.0;4.0;False;3.0;4.0;174.0;100.0;1.0;5.0;2N-AT0;Egyéb;193.0;3.0;4.64;2012/13/1;2.5;97.0;False;98.0;False;4.0;False;82.0;5.0;446.0
64;86.0;3.0;True;0.0;3.0;156.0;88.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);195.0;5.0;3.89;2010/11/1;1.0;72.0;False;89.0;True;4.5;False;80.0;5.0;454.0
9772;96.0;5.0;True;0.0;3.5;163.0;82.0;1.0;3.5;6N-A0;Főváros;0.0;5.0;4.26;2016/17/1;1.5;80.0;False;80.0;True;5.0;False;88.0;4.5;413.0
7792;74.0;5.0;True;0.0;4.5;173.0;129.0;1.0;5.0;4N-A5;Nagyváros (megyei jogú);190.0;5.0;3.7;2018/19/1;1.0;56.0;False;94.0;True;5.0;False;99.0;4.0;412.0
7417;73.5;5.0;True;4.0;5.0;160.0;47.0;1.0;5.0;1N-AEM;Egyéb;169.0;4.0;3.62;2014/15/1;1.5;89.0;False;80.0;False;5.0;False;109.5;4.0;412.0
3517;72.0;3.5;True;0.0;4.0;145.0;86.0;1.0;5.0;5N-A7;Főváros;186.0;4.5;4.4;2012/13/1;1.5;80.0;False;97.0;False;4.0;False;72.0;4.0;412.0
3125;96.0;4.0;True;2.0;4.0;184.0;100.0;1.0;3.0;7N-ANG05;Külföld;191.0;5.0;3.53;2013/14/1;1.0;82.0;False;90.0;True;3.5;False;60.0;5.0;440.75
2017;76.0;5.0;True;0.0;5.0;165.0;98.0;1.0;5.0;7N-AKM03;Nagyváros (megyei jogú);139.0;5.0;3.18;2012/13/1;1.5;76.0;False;79.0;True;4.0;True;90.0;4.5;402.5
1647;84.0;4.5;True;4.0;5.0;175.0;129.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);0.0;5.0;4.76;2012/13/1;1.0;80.0;False;66.0;False;4.5;True;94.0;4.5;413.0
812;88.0;4.5;True;0.0;5.0;174.0;98.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);184.0;4.5;4.21;2010/11/1;2.0;79.0;False;90.0;True;5.0;False;98.0;5.0;469.0
6619;73.0;4.0;True;0.0;5.0;159.0;94.0;1.0;5.0;6N-AL;Főváros;174.0;3.0;2.97;2010/11/1;1.0;88.0;False;99.0;True;5.0;False;84.0;5.0;404.0
4153;92.0;5.0;True;8.0;5.0;182.0;99.0;1.0;5.0;7N-AMM04;Egyéb;189.0;4.5;4.98;2013/14/1;1.0;94.0;False;84.0;True;4.5;False;90.0;4.0;406.0
0;87.0;4.5;True;0.0;4.0;161.0;84.0;1.0;4.5;2N-AM0;Főváros;173.0;4.0;3.76;2015/16/1;1.0;72.0;False;80.0;True;5.0;False;90.0;5.0;432.0
9456;86.0;5.0;False;4.0;5.0;174.0;77.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);172.0;3.0;3.08;2013/14/1;2.0;139.5;False;70.0;True;5.0;False;123.0;5.0;452.0
4682;87.0;5.0;True;1.0;5.0;122.0;81.0;1.0;4.0;6N-AJ;Egyéb;185.0;4.0;4.22;2011/12/1;1.5;85.0;False;80.0;True;4.5;False;80.0;5.0;392.0
5693;121.5;4.5;True;0.0;5.0;157.0;80.0;1.0;5.0;5N-A8;Egyéb;186.0;5.0;3.97;2014/15/1;1.0;90.0;False;47.0;True;3.5;True;150.0;5.0;364.0
6663;91.0;4.0;True;0.0;4.0;156.0;100.0;1.0;3.5;1N-AEM;Nagyváros (megyei jogú);163.0;4.0;4.16;2015/16/1;0.5;62.0;False;85.0;True;3.5;False;76.0;5.0;438.75
4500;80.0;4.0;True;0.0;5.0;157.0;100.0;1.0;5.0;5N-A8;Egyéb;174.0;5.0;3.45;2014/15/1;1.0;80.0;False;83.0;True;4.5;True;83.0;4.0;382.5
9185;94.0;5.0;True;0.0;5.0;183.0;94.0;1.0;5.0;5N-A8;Főváros;188.0;5.0;3.81;2010/11/1;1.0;80.0;False;56.0;False;4.0;False;78.0;4.5;407.0
833;136.5;5.0;True;0.0;4.5;181.0;132.0;1.0;3.5;5N-A8;Egyéb;0.0;5.0;3.98;2011/12/1;1.0;82.0;False;72.0;False;5.0;False;100.5;5.0;460.0
1389;89.0;5.0;True;0.0;4.5;156.0;138.0;1.0;4.0;5N-A8;Nagyváros (megyei jogú);134.0;5.0;3.62;2011/12/1;1.0;87.0;False;92.0;False;5.0;False;97.0;4.0;436.0
8025;102.0;5.0;True;0.0;2.5;192.0;81.0;1.0;5.0;5N-A8;Főváros;153.0;4.0;3.86;2010/11/1;1.0;60.0;False;71.0;True;5.0;False;86.0;3.5;354.0
3385;87.0;5.0;True;0.0;5.0;179.0;84.0;1.0;4.5;2N-AM0;Főváros;163.0;5.0;3.85;2010/11/1;1.5;80.0;False;82.0;True;5.0;False;96.0;5.0;442.0
6397;84.0;5.0;True;0.0;3.5;186.0;139.5;1.0;4.5;6N-AL;Nagyváros (megyei jogú);193.0;4.5;3.17;2011/12/1;2.5;80.0;False;76.0;False;4.5;False;60.0;4.0;411.75
4840;84.0;4.5;True;0.0;4.0;150.0;72.0;1.0;3.0;5N-A7;Nagyváros (megyei jogú);196.0;4.5;3.96;2011/12/1;2.0;70.0;False;80.0;False;4.0;True;114.0;4.0;476.0
5951;70.0;5.0;True;2.0;3.5;158.0;99.0;1.0;5.0;5N-A8;Főváros;0.0;5.0;4.66;2014/15/1;2.0;82.0;False;82.0;True;5.0;True;80.0;3.5;354.0
5560;96.0;5.0;True;0.0;5.0;164.0;73.0;1.0;4.0;4N-A5;Egyéb;179.0;3.5;3.93;2011/12/1;1.0;62.0;False;85.0;True;5.0;False;80.0;5.0;390.0
6813;80.0;5.0;True;0.0;3.5;144.0;84.0;1.0;4.5;2N-AE0;Főváros;174.0;3.5;3.67;2013/14/1;1.0;90.0;False;72.0;False;5.0;False;95.0;4.5;326.0
498;72.0;5.0;True;0.0;4.0;143.0;98.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);186.0;4.5;4.19;2011/12/1;1.0;71.0;True;76.0;True;5.0;False;92.0;5.0;367.75
5023;91.0;5.0;True;8.0;4.5;180.0;83.0;1.0;5.0;6N-AL;Egyéb;168.0;5.0;4.42;2011/12/1;1.0;86.0;False;90.0;True;5.0;False;96.0;3.0;380.0
3711;84.0;5.0;True;0.0;2.0;176.0;92.0;1.0;5.0;5N-A7;Főváros;195.0;4.0;4.94;2014/15/1;1.0;38.0;False;80.0;True;5.0;False;93.0;5.0;376.0
1846;60.0;5.0;True;0.0;5.0;146.0;63.0;1.0;4.5;4N-A2;Nagyváros (megyei jogú);154.0;3.0;4.61;2014/15/1;1.0;41.0;False;74.0;True;5.0;False;75.0;5.0;410.0
4156;82.0;5.0;True;0.0;4.0;193.0;100.0;1.0;5.0;2N-AE0;Nagyváros (megyei jogú);132.0;5.0;2.95;2013/14/1;2.5;85.5;False;86.0;True;3.0;False;84.0;3.5;458.0
261;80.0;5.0;True;0.0;2.5;174.0;111.0;1.0;4.0;2N-AT0;Nagyváros (megyei jogú);152.0;5.0;3.75;2012/13/1;1.0;78.0;False;93.0;True;5.0;False;70.0;5.0;372.0
9267;73.5;5.0;True;0.0;5.0;135.0;80.0;1.0;4.0;2N-AM0;Nagyváros (megyei jogú);167.0;4.0;3.82;2012/13/1;1.0;84.0;False;97.0;True;5.0;False;80.0;4.5;380.0
9914;93.0;5.0;False;0.0;3.5;161.0;135.0;1.0;3.5;5N-A8;Főváros;168.0;5.0;4.76;2015/16/1;1.0;83.0;False;82.0;True;5.0;False;92.0;5.0;382.0
9363;126.0;5.0;True;0.0;4.5;158.0;87.0;1.0;2.0;2N-AG0;Nagyváros (megyei jogú);195.0;5.0;3.94;2010/11/1;1.5;94.0;False;61.0;True;5.0;False;90.0;5.0;364.0
3063;105.0;5.0;True;8.0;5.0;165.0;133.5;1.0;5.0;9N-AF06;Egyéb;171.0;4.0;3.85;2012/13/1;2.0;91.0;False;45.0;True;5.0;False;62.0;5.0;394.0
9755;91.0;5.0;True;0.0;5.0;153.0;75.0;1.0;4.5;5N-A8;Főváros;162.0;5.0;3.69;2015/16/1;1.0;90.0;False;76.0;True;5.0;False;72.0;3.5;309.0
8362;111.0;4.5;True;0.0;5.0;190.0;86.0;1.0;4.5;5N-A7;Főváros;160.0;4.5;3.8;2011/12/1;1.0;83.0;False;80.0;True;5.0;False;81.0;4.0;418.0
2191;109.5;4.5;False;1.0;5.0;176.0;90.0;1.0;4.5;5N-A8;Nagyváros (megyei jogú);174.0;5.0;3.98;2012/13/1;1.0;87.0;False;76.0;True;4.5;False;90.0;4.0;402.0
9254;60.0;5.0;True;0.0;5.0;193.0;108.0;1.0;4.0;3N-A0;Főváros;162.0;4.0;3.84;2018/19/1;1.0;103.5;False;84.0;False;3.5;False;96.0;4.5;396.0
5522;86.0;5.0;True;6.0;5.0;169.0;83.0;1.0;4.5;6N-AL;Nagyváros (megyei jogú);181.0;4.0;4.94;2010/11/1;1.0;74.0;False;74.0;True;4.5;False;135.0;5.0;435.0
9968;76.0;5.0;True;3.0;3.5;172.0;76.5;1.0;4.5;4N-A2;Egyéb;180.0;5.0;3.72;2011/12/1;1.5;80.0;False;38.0;True;5.0;False;85.0;4.0;352.0
2068;83.0;5.0;True;0.0;5.0;140.0;97.0;1.0;3.0;3N-M0;Főváros;0.0;5.0;3.87;2010/11/1;1.0;72.0;False;96.0;True;4.0;False;86.0;2.5;425.0
3679;86.0;5.0;False;2.0;3.5;199.0;96.0;1.0;5.0;5N-A7;Főváros;186.0;5.0;3.7;2010/11/1;1.0;74.0;False;72.0;True;5.0;False;94.5;3.0;379.0
464;60.0;5.0;True;0.0;4.5;169.0;99.0;1.0;5.0;7N-AGM02;Nagyváros (megyei jogú);175.0;4.5;3.54;2016/17/1;1.0;42.0;False;78.0;True;5.0;False;88.0;3.0;389.75
4010;88.0;5.0;True;3.0;5.0;149.0;97.0;1.0;5.0;5N-A7;Nagyváros (megyei jogú);0.0;4.0;3.21;2012/13/1;2.0;70.0;False;98.0;False;5.0;False;126.0;4.0;423.0
5739;87.0;3.5;True;0.0;3.0;179.0;114.0;1.0;4.5;4N-A7;Főváros;183.0;4.0;3.83;2010/11/1;2.5;60.0;False;60.0;True;4.5;False;65.0;5.0;387.0
6862;50.0;5.0;True;0.0;4.0;172.0;126.0;1.0;4.0;5N-A7;Egyéb;184.0;4.0;4.63;2012/13/1;1.5;66.0;False;92.0;True;5.0;False;90.0;3.0;450.0
5202;80.0;4.5;True;1.0;4.0;150.0;84.0;1.0;4.0;1N-AEM;Nagyváros (megyei jogú);183.0;5.0;3.83;2014/15/1;2.0;92.0;False;73.0;False;5.0;False;85.0;4.0;390.0
4664;66.0;5.0;True;0.0;5.0;155.0;76.0;1.0;2.5;7N-AKM03;Főváros;186.0;5.0;4.31;2014/15/1;1.0;90.0;False;80.0;True;4.5;False;91.0;4.5;373.0
7060;76.0;5.0;True;13.0;5.0;192.0;106.5;1.0;5.0;2N-AG0;Egyéb;169.0;3.5;3.95;2011/12/1;2.0;72.0;False;93.0;False;4.0;False;74.0;3.5;408.0
5478;80.0;5.0;True;0.0;4.0;160.0;54.0;1.0;4.0;5N-A8;Egyéb;188.0;5.0;3.82;2010/11/1;1.0;91.0;False;88.0;True;5.0;False;88.0;5.0;410.0
3381;96.0;5.0;True;0.0;3.0;173.0;65.0;1.0;5.0;2N-AM0;Főváros;127.0;4.0;3.32;2010/11/1;1.5;80.0;True;97.0;True;4.5;False;100.0;5.0;429.0
2358;82.5;4.0;True;0.0;5.0;121.0;81.0;1.0;4.5;4N-A2;Nagyváros (megyei jogú);174.0;5.0;4.07;2016/17/1;0.5;54.0;False;76.0;True;5.0;True;92.0;4.5;471.0
2096;100.0;5.0;True;0.0;5.0;166.0;99.0;1.0;3.0;4N-A5;Főváros;172.0;2.5;3.26;2010/11/1;1.5;71.0;False;71.0;True;5.0;False;92.0;3.5;444.0
1474;97.5;5.0;False;0.0;4.0;158.0;87.0;1.0;5.0;7N-ANG05;Egyéb;152.0;5.0;4.55;2010/11/1;1.0;54.0;False;70.0;True;5.0;False;87.0;4.0;388.0
3680;102.0;5.0;True;0.0;2.5;123.0;61.0;1.0;4.5;1N-AEM;Nagyváros (megyei jogú);173.0;5.0;3.59;2012/13/1;1.0;68.0;False;64.0;True;5.0;False;94.0;5.0;440.0
2317;95.0;5.0;False;0.0;4.0;167.0;117.0;1.0;5.0;5N-A7;Főváros;176.0;5.0;4.19;2015/16/1;2.0;78.0;False;98.0;True;5.0;False;80.0;2.5;370.0
4040;93.0;4.5;True;0.0;5.0;133.0;82.0;1.0;4.0;7N-AGM02;Főváros;179.0;4.5;4.13;2010/11/1;1.5;91.0;False;80.0;True;5.0;False;94.0;5.0;373.0
3765;84.0;5.0;True;0.0;5.0;145.0;111.0;1.0;5.0;5N-A8;Főváros;172.0;3.0;4.15;2010/11/1;1.0;66.0;False;83.0;False;5.0;False;99.0;5.0;454.0
2057;99.0;5.0;True;9.0;3.5;137.0;130.5;1.0;2.5;2N-AG0;Főváros;184.0;5.0;4.15;2013/14/1;1.5;84.0;False;96.0;True;3.0;False;93.0;4.0;402.0
5901;69.0;4.5;False;0.0;4.5;154.0;133.5;1.0;4.0;4N-A5;Főváros;165.0;4.0;3.99;2013/14/1;1.0;80.0;False;90.0;False;5.0;False;100.0;4.0;391.0
5230;120.0;5.0;True;0.0;5.0;169.0;120.0;1.0;5.0;3N-M0;Főváros;187.0;4.5;3.93;2014/15/1;2.0;121.5;False;64.0;True;5.0;False;75.0;5.0;466.0
4858;147.0;5.0;True;0.0;5.0;168.0;105.0;1.0;3.5;4N-A2;Főváros;167.0;5.0;4.35;2013/14/1;1.0;77.0;False;60.0;True;5.0;False;100.0;4.5;383.0
6506;100.0;3.5;True;0.0;4.0;133.0;132.0;1.0;5.0;7N-ANG05;Főváros;163.0;5.0;3.56;2017/18/1;1.0;98.0;False;90.0;True;4.5;False;120.0;4.0;414.0
4099;105.0;5.0;True;2.0;5.0;200.0;98.0;1.0;5.0;5N-A7;Főváros;192.0;4.0;4.26;2015/16/1;1.5;54.0;False;80.0;True;4.5;False;88.0;5.0;448.75
2401;81.0;5.0;True;0.0;5.0;134.0;100.0;1.0;4.5;5N-A7;Főváros;168.0;5.0;3.3;2017/18/1;0.5;71.0;False;90.0;True;5.0;False;97.0;4.5;395.0
5786;60.0;5.0;True;0.0;3.5;199.0;84.0;1.0;5.0;4N-A2;Főváros;183.0;4.5;3.91;2016/17/1;1.0;100.0;False;84.0;True;5.0;False;86.0;3.5;433.0
2648;89.0;5.0;True;0.0;3.0;144.0;80.0;1.0;5.0;6N-A0;Főváros;159.0;4.0;3.63;2011/12/1;1.5;88.0;True;85.0;False;4.0;False;117.0;4.0;452.0
282;88.5;4.5;True;5.0;5.0;182.0;114.0;1.0;4.5;5N-A8;Egyéb;169.0;4.0;3.63;2016/17/1;1.0;100.5;False;84.0;True;5.0;False;57.0;4.0;384.0
1970;81.0;5.0;True;0.0;5.0;194.0;81.0;1.0;5.0;5N-A8;Egyéb;180.0;4.0;4.67;2015/16/1;1.0;90.0;False;91.0;True;5.0;False;87.0;3.5;358.0
2070;86.0;5.0;True;9.0;4.0;156.0;144.0;1.0;4.5;4N-A5;Nagyváros (megyei jogú);194.0;4.5;3.9;2015/16/1;2.0;89.0;False;85.0;True;5.0;False;92.0;4.5;420.0
9003;72.0;5.0;True;0.0;3.5;167.0;93.0;1.0;4.0;5N-A8;Nagyváros (megyei jogú);167.0;5.0;4.2;2011/12/1;1.0;72.0;True;32.0;True;5.0;False;123.0;5.0;459.0
9111;144.0;4.0;True;0.0;5.0;198.0;91.0;1.0;5.0;5N-A8;Főváros;154.0;5.0;3.84;2014/15/1;0.5;88.0;False;90.0;True;4.0;False;120.0;4.5;355.0
3379;86.0;5.0;True;0.0;5.0;144.0;96.0;1.0;5.0;5N-A7;Főváros;148.0;2.5;4.45;2010/11/1;1.0;86.0;False;82.0;True;5.0;False;129.0;4.0;456.0
5788;92.0;5.0;True;8.0;4.5;156.0;98.0;1.0;4.5;7N-ANG05;Főváros;179.0;4.0;3.2;2013/14/1;1.0;81.0;False;40.0;True;5.0;False;93.0;5.0;430.5
6692;138.0;5.0;True;3.0;4.0;154.0;109.5;1.0;4.5;6N-A0;Nagyváros (megyei jogú);157.0;5.0;4.32;2014/15/1;1.5;74.0;False;96.0;True;5.0;False;93.0;3.5;416.0
9685;99.0;4.5;True;0.0;3.0;175.0;20.0;1.0;4.5;2N-AE0;Egyéb;187.0;5.0;4.1;2014/15/1;1.0;54.0;False;94.0;True;5.0;False;50.0;3.0;470.0
7017;121.5;5.0;True;1.0;3.5;170.0;80.0;1.0;5.0;7N-AGM02;Főváros;160.0;5.0;2.89;2012/13/1;1.5;81.0;True;90.0;False;4.0;False;84.0;3.0;384.0
1612;45.0;5.0;True;2.0;4.5;143.0;75.0;1.0;4.5;5N-A8;Nagyváros (megyei jogú);159.0;3.5;2.83;2010/11/1;1.0;84.0;False;68.0;False;4.5;False;90.0;4.5;464.0
198;100.0;5.0;True;0.0;3.5;138.0;72.0;1.0;3.0;5N-A8;Főváros;182.0;5.0;4.64;2011/12/1;1.0;84.0;False;86.0;True;5.0;False;121.5;5.0;455.0
1827;96.0;5.0;True;1.0;4.5;181.0;94.0;1.0;4.5;2N-AG0;Nagyváros (megyei jogú);161.0;4.5;4.62;2011/12/1;1.5;61.0;False;90.0;True;5.0;False;90.0;5.0;434.75
454;147.0;4.0;False;7.0;5.0;182.0;82.0;1.0;5.0;5N-A8;Nagyváros (megyei jogú);167.0;5.0;4.3;2014/15/1;1.5;64.0;False;60.0;True;5.0;False;94.0;5.0;474.0
4859;109.5;5.0;True;6.0;5.0;142.0;87.0;1.0;4.5;5N-A8;Főváros;149.0;2.0;4.27;2010/11/1;1.0;67.0;False;81.0;True;5.0;False;96.0;5.0;440.0
3267;129.0;3.0;True;0.0;4.0;154.0;84.0;1.0;5.0;2N-AG0;Főváros;186.0;2.0;3.13;2010/11/1;2.0;89.0;False;64.0;False;5.0;False;132.0;5.0;397.0
1813;72.0;4.5;True;0.0;5.0;182.0;97.0;1.0;4.0;4N-A5;Főváros;160.0;5.0;4.15;2015/16/1;1.0;77.0;False;89.0;True;4.0;True;99.0;3.5;375.0
5469;54.0;5.0;True;1.0;4.0;188.0;77.0;1.0;4.0;2N-AG0;Egyéb;0.0;3.0;3.81;2012/13/1;1.0;61.0;False;98.0;False;4.5;False;66.0;5.0;368.0
2171;96.0;5.0;True;0.0;5.0;187.0;96.0;1.0;4.0;3N-A0;Nagyváros (megyei jogú);180.0;4.0;2.92;2010/11/1;1.0;95.0;True;66.0;False;4.0;False;81.0;5.0;350.0
7002;85.0;5.0;False;0.0;5.0;147.0;81.0;1.0;5.0;4N-A7;Nagyváros (megyei jogú);188.0;4.5;4.17;2012/13/1;0.5;90.0;False;28.0;True;5.0;False;88.0;4.0;396.0
3280;123.0;4.0;True;0.0;4.0;145.0;71.0;1.0;4.5;5N-A8;Nagyváros (megyei jogú);177.0;4.0;3.85;2010/11/1;1.5;80.0;False;67.0;True;5.0;True;80.0;4.5;396.0
702;88.5;4.0;True;1.0;4.0;186.0;96.0;1.0;4.5;1N-AEM;Főváros;190.0;5.0;4.85;2012/13/1;1.0;81.0;False;57.0;False;5.0;False;96.0;5.0;390.0
133;98.0;5.0;True;5.0;3.5;173.0;100.0;1.0;3.0;5N-A7;Főváros;149.0;4.5;4.61;2014/15/1;1.0;103.5;False;70.0;True;3.0;False;88.0;5.0;445.0
3911;97.0;5.0;True;5.0;4.5;111.0;73.0;1.0;5.0;2N-AG0;Nagyváros (megyei jogú);175.0;4.5;3.55;2013/14/1;1.0;68.0;False;67.0;True;5.0;False;80.0;3.0;397.0
5712;68.0;5.0;True;0.0;5.0;178.0;68.0;1.0;4.0;4N-A5;Nagyváros (megyei jogú);181.0;4.5;4.06;2014/15/1;1.0;63.0;False;34.0;True;5.0;False;96.0;4.0;449.0
9306;58.0;5.0;True;0.0;5.0;175.0;92.0;1.0;5.0;2N-AG0;Egyéb;157.0;5.0;4.47;2015/16/1;1.0;80.0;False;80.0;True;4.0;False;84.0;4.0;417.0
9933;93.0;5.0;False;0.0;4.0;182.0;87.0;1.0;4.5;5N-A8;Nagyváros (megyei jogú);196.0;3.5;4.05;2013/14/1;1.0;92.0;False;62.0;True;5.0;False;102.0;5.0;408.0
1815;85.0;5.0;False;5.0;4.0;134.0;141.0;1.0;4.0;7N-AGM02;Főváros;183.0;5.0;3.75;2011/12/1;1.0;94.0;False;83.0;True;5.0;False;129.0;4.0;432.0
8406;123.0;5.0;True;0.0;4.5;146.0;71.0;1.0;5.0;6N-AJ;Nagyváros (megyei jogú);166.0;5.0;3.74;2013/14/1;0.5;90.0;False;65.0;True;4.0;False;130.5;5.0;393.5
1730;91.0;5.0;True;4.0;4.0;178.0;90.0;1.0;4.0;4N-A2;Főváros;187.0;4.5;3.84;2010/11/1;2.0;82.0;False;65.0;True;4.5;False;82.0;5.0;431.0
5555;88.0;5.0;True;1.0;4.5;174.0;84.0;1.0;3.0;2N-AG0;Főváros;150.0;4.0;4.73;2013/14/1;1.5;67.0;False;94.0;True;5.0;False;82.0;5.0;412.0
2478;136.5;5.0;True;0.0;4.0;171.0;102.0;1.0;4.5;2N-AG0;Nagyváros (megyei jogú);187.0;5.0;3.49;2016/17/1;2.5;70.0;False;77.0;False;4.5;False;80.0;4.0;410.0
8645;126.0;5.0;True;7.0;5.0;185.0;147.0;1.0;4.0;5N-A7;Főváros;173.0;4.5;3.87;2010/11/1;1.0;40.0;False;36.0;True;4.0;False;141.0;4.0;446.0
819;72.0;4.5;True;0.0;5.0;154.0;135.0;1.0;3.0;4N-A5;Főváros;177.0;3.5;4.18;2012/13/1;1.0;84.0;False;75.0;False;5.0;False;91.0;5.0;400.0
2876;96.0;5.0;True;1.0;4.5;187.0;68.0;1.0;3.0;7N-ANG05;Főváros;196.0;4.0;3.82;2012/13/1;0.5;78.0;False;86.0;True;5.0;False;80.0;4.5;461.0
